pule puled pules puling 
pull pulled pulling pulls 
pullulate pullulated pullulates pullulating 
pulp pulped pulping pulps 
pulsate pulsated pulsates pulsating 
pulse pulsed pulses pulsing 
pulverize pulverized pulverizes pulverizing pulverise pulverised pulverises pulverising 
pumice pumiced pumices pumicing 
pummel pummeled pummeling pummelled pummelling pummels 
pump pumped pumping pumps 
pun puns punning punned 
punce punced punces puncing 
punch punched punches punching 
punctuate punctuated punctuates punctuating 
puncture punctured punctures puncturing 
punish punished punishes punishing 
punt punted punting punts 
pup pups pupped pupping 
pupate pupated pupates pupating 
purchase purchased purchases purchasing 
puree pureed pureeing purees 
purfle purfled purfles purfling 
purge purged purges purging 
purify purified purifies purifying 
purl purls purled purling 
purloin purloins purloined purloining 
purple purples purpling purpled 
purport purported purporting purports 
purpose purposed purposes purposing 
purr purred purring purrs 
purse pursed purses pursing 
pursue pursued pursues pursuing 
purvey purveyed purveying purveys 
push pushed pushes pushing 
pussyfoot pussyfoots pussyfooted pussyfooting 
pustulate pustulated pustulates pustulating 
put puts putting 
putrefy putrefied putrefies putrefying 
putt putts putted putting 
putter putters puttered puttering potter potters pottered pottering 
putty puttied putties puttying 
puzzle puzzled puzzles puzzling 
pyalla pyallaed pyallaing pyallas 
pyramid pyramids pyramided pyramiding 
quack quacked quacking quacks 
quadrate quadrated quadrates quadrating 
quadrisect quadrisected quadrisecting quadrisects 
quadruple quadrupled quadruples quadrupling 
quadruplicate quadruplicated quadruplicates quadruplicating 
quaff quaffed quaffing quaffs 
quail quails quailed quailing 
quake quaked quakes quaking 
qualify qualified qualifies qualifying 
quant quants quanted quanting 
quantify quantified quantifies quantifying 
quantize quantized quantizes quantizing 
quarantine quarantined quarantines quarantining 
quarrel quarreled quarreling quarrelled quarrelling quarrels 
quarry quarried quarries quarrying 
quarter quarters quartered quartering 
quartersaw quartersawed quartersawn quartersawing quartersaws 
quash quashed quashes quashing 
quaver quavers quavered quavering 
queen queens queened queening 
queer queers queered queering 
quell quelled quelling quells 
quench quenched quenches quenching 
query queried queries querying 
quest quested questing quests 
question questions questioned questioning 
queue queued queues queuing 
quibble quibbled quibbles quibbling 
quicken quickens quickened quickening 
quickstep quickstepped quickstepping quicksteps 
quiet quiets quieted quieting 
quieten quietens quietened quietening 
quill quilled quilling quills 
quilt quilted quilting quilts 
quintuple quintupled quintuples quintupling 
quintuplicate quintuplicated quintuplicates quintuplicating 
quip quipped quipping quips 
quire quired quiring quires 
quirt quirted quirting quirts 
quit quits quitting 
quitclaim quitclaims quitclaimed quitclaiming 
quiver quivers quivered quivering 
quiz quizzed quizzes quizzing 
quo quoed quoes quoing 
quote quoted quotes quoting 
rabbit rabbits rabbited rabbiting 
rabble rabbled rabbles rabbling 
race raced races racing 
racemize racemized racemizes racemizing 
rack racked racking racks 
racket rackets racketed racketing 
racketeer racketeers racketeered racketeering 
raddle raddled raddles raddling 
radiate radiated radiates radiating 
radio radioed radios radioing 
radioactivate radioactivated radioactivates radioactivating 
radiobroadcast radiobroadcasted radiobroadcasting radiobroadcasts 
radiotelegraph radiotelegraphed radiotelegraphing radiotelegraphs 
radiotelephone radiotelephoned radiotelephones radiotelephoning 
raffle raffled raffles raffling 
raft rafted rafting rafts 
rag rags ragging ragged 
rage raged rages raging 
raid raids raided raiding 
rail rails railed railing 
railroad railroads railroaded railroading 
rain rains rained raining 
rainproof rainproofs rainproofed rainproofing 
raise raised raises raising 
rake raked rakes raking 
rally rallying rallied rallies 
ram rammed ramming rams 
ramble rambled rambles rambling 
ramify ramified ramifies ramifying 
ramp ramped ramping ramps 
rampage rampaged rampages rampaging 
rampart ramparted ramparting ramparts 
rampike rampiked rampikes rampiking 
ranch ranched ranches ranching 
randomize randomized randomizes randomizing 
range ranged ranges ranging 
rank ranked ranking ranks 
rankle rankled rankles rankling 
ransack ransacked ransacking ransacks 
ransom ransoms ransomed ransoming 
rant ranted ranting rants 
rap raps rapping rapped 
rape raped rapes raping 
rappel rappelled rappelling rappels 
rapture raptured raptures rapturing 
rarefy rarefying rarefied rarefies 
rase rased rases rasing 
rasp rasped rasping rasps 
rastle rastled rastles rastling 
rat rats ratted ratting 
rataplan rataplans rataplanned rataplanning 
rate rated rates rating 
ratify ratified ratifies ratifying 
ratiocinate ratiocinated ratiocinates ratiocinating 
ration rations rationed rationing 
rationalize rationalized rationalizes rationalizing rationalise rationalised rationalises rationalising 
ratoon ratoons ratooned ratooning rattoon rattoons rattooned rattooning 
rattle rattled rattles rattling 
ravage ravaged ravages ravaging 
rave raved raves raving 
ravel ravels raveled ravelled raveling ravelling 
raven ravens ravened ravening 
ravish ravished ravishes ravishing 
ray rayed raying rays 
raze razed razes razing 
razee razeed razeeing razees 
razor razors razored razoring 
razz razzed razzes razzing 
reabandon reabandons reabandoned reabandoning 
reabridge reabridged reabridges reabridging 
reabsorb reabsorbed reabsorbing reabsorbs 
reaccede reacceded reaccedes reacceding 
reaccelerate reaccelerated reaccelerates reaccelerating 
reaccent reaccented reaccenting reaccents 
reaccentuate reaccentuated reaccentuates reaccentuating 
reaccept reaccepted reaccepting reaccepts 
reacclaim reacclaims reacclaimed reacclaiming 
reacclimate reacclimated reacclimates reacclimating 
reacclimatize reacclimatized reacclimatizes reacclimatizing 
reaccommodate reaccommodated reaccommodates reaccommodating 
reaccompany reaccompanied reaccompanies reaccompanying 
reaccredit reaccredits reaccredited reaccrediting 
reaccumulate reaccumulated reaccumulates reaccumulating 
reaccuse reaccused reaccuses reaccusing 
reaccustom reaccustoms reaccustomed reaccustoming 
reach reached reaches reaching 
reacidify reacidified reacidifies reacidifying 
reacknowledge reacknowledged reacknowledges reacknowledging 
reacquaint reacquainted reacquainting reacquaints 
reacquire reacquired reacquires reacquiring 
react reacted reacting reacts 
reactivate reactivated reactivates reactivating 
read reading reads 
readapt readapted readapting readapts 
readd readded readding readds 
readdress readdressed readdresses readdressing 
readjourn readjourned readjourning readjourns 
readjudicate readjudicated readjudicates readjudicating 
readjust readjusted readjusting readjusts 
readmit readmitted readmitting readmits 
readopt readopted readopting readopts 
readorn readorned readorning readorns 
readvertize readvertized readvertizes readvertizing readvertise readvertised readvertises readvertising 
readvise readvised readvises readvising 
readvocate readvocated readvocates readvocating 
ready readied readies readying 
